_id,Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,Labelled energy consumption (kWh/year),SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number,Regulatory Standard
1257,151489,SAMSUNG ELECTRONICS,QA55QN90CAS,QA55QN90CA*,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,113.0,N/A,N/A,416.0,Approved,2027-12-20,,Single product class,Available,4.0,,http://www.samsung.com.au,4.1175971780535745,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5388,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1258,151489,SAMSUNG ELECTRONICS,QA55QN90CA*,QA55QN90CA*,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,113.0,N/A,N/A,416.0,Approved,2027-12-20,,Single product class,Available,4.0,,http://www.samsung.com.au,4.1175971780535745,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5388,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1259,151565,Sony,KD-55X85L,,"Australia,New Zealand",Malaysia,138.798,8228.0,LCD (LED),0.5,10.2,0.65,107.0,N/A,N/A,396.0,Approved,2027-12-07,,Single product class,Available,4.0,http://www.sony.com.au/,,4.337338279294821,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5367,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1260,151566,Sony,KD-65X85L,,"Australia,New Zealand",Malaysia,163.878,11481.120000000003,LCD (LED),0.5,11.2,0.65,144.6,N/A,N/A,533.0,Approved,2027-12-11,,Single product class,Available,4.0,http://www.sony.com.au/,,4.398186938129049,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5368,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1261,151572,PRISM+,Q55U,,Australia,China,138.731,8226.036000000002,LCD (LED),-,-,-,73.254,N/A,N/A,304.0,Approved,2027-12-13,,Single product class,Available,5.5,,,5.521179398294896,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5375,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1262,151598,SAMSUNG ELECTRONICS,QA85Q60CAW,QA85Q6*CA*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,173.0,N/A,N/A,635.0,Approved,2027-12-20,,Single product class,Available,5.5,,http://www.samsung.com.au,5.926931014214825,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,,ATV5389,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1263,151598,SAMSUNG ELECTRONICS,QA85Q60CAS,QA85Q6*CA*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,173.0,N/A,N/A,635.0,Approved,2027-12-20,,Single product class,Available,5.5,,http://www.samsung.com.au,5.926931014214825,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,,ATV5389,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1264,151598,SAMSUNG ELECTRONICS,QA85Q6*CA*,QA85Q6*CA*,"Australia,Fiji,New Zealand",Vietnam,214.783,19712.16,LCD (LED),0.5,0.0,0.0,173.0,N/A,N/A,635.0,Approved,2027-12-20,,Single product class,Available,5.5,,http://www.samsung.com.au,5.926931014214825,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,,ATV5389,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1265,151602,SAMSUNG ELECTRONICS,QA65QN90CAW,QA65QN90CA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,155.0,N/A,N/A,569.0,Approved,2027-12-20,,Single product class,Available,4.0,,http://www.samsung.com.au,4.10413687487484,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5390,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1266,151602,SAMSUNG ELECTRONICS,QA65QN90CAS,QA65QN90CA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,155.0,N/A,N/A,569.0,Approved,2027-12-20,,Single product class,Available,4.0,,http://www.samsung.com.au,4.10413687487484,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5390,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1267,151602,SAMSUNG ELECTRONICS,QA65QN90CA*,QA65QN90CA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,155.0,N/A,N/A,569.0,Approved,2027-12-20,,Single product class,Available,4.0,,http://www.samsung.com.au,4.10413687487484,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5390,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1268,151603,SAMSUNG ELECTRONICS,QA75QN90CAW,QA75QN90CA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,186.0,N/A,N/A,682.0,Approved,2027-12-20,,Single product class,Available,4.5,,http://www.samsung.com.au,4.520806128720297,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV5391,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1269,151603,SAMSUNG ELECTRONICS,QA75QN90CAS,QA75QN90CA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,186.0,N/A,N/A,682.0,Approved,2027-12-20,,Single product class,Available,4.5,,http://www.samsung.com.au,4.520806128720297,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV5391,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1270,151603,SAMSUNG ELECTRONICS,QA75QN90CA*,QA75QN90CA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,186.0,N/A,N/A,682.0,Approved,2027-12-20,,Single product class,Available,4.5,,http://www.samsung.com.au,4.520806128720297,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV5391,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1271,151630,LG,43UR8050PSB,,"Australia,New Zealand","Indonesia,South Korea",107.987,4982.7128,LCD (LED),0.4,0.0,0.0,73.0,N/A,N/A,269.0,Approved,2027-12-13,,Single product class,Available,4.0,,,4.045865347808662,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5376,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1272,151631,LG,43UR80006LJ,,"Australia,New Zealand","Indonesia,South Korea",107.987,4982.7128,LCD (LED),0.4,0.0,0.0,73.0,N/A,N/A,269.0,Approved,2027-12-13,,Single product class,Available,4.0,,,4.045865347808662,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5370,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1273,151632,LG,50UR8050PSB,,"Australia,New Zealand","Indonesia,South Korea",125.727,6754.5112,LCD (LED),0.4,0.0,0.0,78.0,N/A,N/A,287.0,Approved,2027-12-13,,Single product class,Available,4.5,,,4.971755359043742,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5377,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1274,151633,LG,50UR80006LJ,,"Australia,New Zealand","Indonesia,South Korea",125.727,6754.5112,LCD (LED),0.4,0.0,0.0,78.0,N/A,N/A,287.0,Approved,2027-12-13,,Single product class,Available,4.5,,,4.971755359043742,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5371,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1275,151634,LG,55UR8050PSB,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.118400000001,LCD (LED),0.4,0.0,0.0,97.0,N/A,N/A,357.0,Approved,2027-12-13,,Single product class,Available,4.5,,,4.803028047916603,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5378,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1276,151635,LG,55UR80006LJ,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.118400000001,LCD (LED),0.4,0.0,0.0,97.0,N/A,N/A,357.0,Approved,2027-12-13,,Single product class,Available,4.5,,,4.803028047916603,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5372,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1277,151636,LG,65UR8050PSB,,"Australia,New Zealand","Indonesia,South Korea",163.897,11477.9975,LCD (LED),0.4,0.0,0.0,127.0,N/A,N/A,466.0,Approved,2027-12-13,,Single product class,Available,4.5,,,4.99905316900289,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5379,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1278,151637,LG,65UR80006LJ,,"Australia,New Zealand","Indonesia,South Korea",163.897,11477.9975,LCD (LED),0.4,0.0,0.0,127.0,N/A,N/A,466.0,Approved,2027-12-13,,Single product class,Available,4.5,,,4.99905316900289,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5373,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1279,151638,LG,75UR8050PSB,,"Australia,New Zealand","Indonesia,South Korea",189.275,15307.5663,LCD (LED),0.4,0.0,0.0,165.0,N/A,N/A,605.0,Approved,2027-12-13,,Single product class,Available,5.0,,,5.054540009525431,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5380,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1280,151639,LG,86UR8050PSB,,"Australia,New Zealand","Indonesia,South Korea",217.425,20200.7,LCD (LED),0.4,0.0,0.0,250.0,N/A,N/A,915.0,Approved,2027-12-13,,Single product class,Available,4.0,,,4.395864655180622,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5374,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1281,151642,FFALCON,FF43RU62,,"Australia,Fiji,New Zealand",China,107.95,4977.889999999999,LCD (LED),0.467,0.0,0.0,36.7,7.0,7.01172383841875,160.0,Approved,2028-01-02,,Single product class,Available,6.0,https://www.tcl.com/au,,6.370326753102434,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,AS/NZS 62087.1:2010,ATV5407,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1282,151665,BAUHN,ATV24HDG-0223,,"Australia,Fiji,New Zealand",China,59.774,1526.53,LCD (LED),0.25,0.0,0.0,16.17,N/A,N/A,61.0,Approved,2027-12-12,,Single product class,Available,6.0,,,6.496937030672768,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV5369,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1283,151691,SAMSUNG ELECTRONICS,QA43QN90CAW,QA43QN90CA*,"Australia,Fiji,New Zealand",Vietnam,107.987,4982.7128,LCD (LED),0.5,0.0,0.0,70.0,N/A,N/A,259.0,Approved,2027-12-21,,Single product class,Available,4.0,,http://www.samsung.com.au,4.2156364107821895,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5397,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1284,151691,SAMSUNG ELECTRONICS,QA43QN90CAS,QA43QN90CA*,"Australia,Fiji,New Zealand",Vietnam,107.987,4982.7128,LCD (LED),0.5,0.0,0.0,70.0,N/A,N/A,259.0,Approved,2027-12-21,,Single product class,Available,4.0,,http://www.samsung.com.au,4.2156364107821895,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5397,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1285,151691,SAMSUNG ELECTRONICS,QA43QN90CA*,QA43QN90CA*,"Australia,Fiji,New Zealand",Vietnam,107.987,4982.7128,LCD (LED),0.5,0.0,0.0,70.0,N/A,N/A,259.0,Approved,2027-12-21,,Single product class,Available,4.0,,http://www.samsung.com.au,4.2156364107821895,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5397,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1286,151692,Sony,XR-75X90L,,"Australia,New Zealand",Malaysia,189.306,15312.0,LCD (LED),0.5,21.1,0.65,159.3,N/A,N/A,589.0,Approved,2027-12-13,,Single product class,Available,5.0,http://www.sony.com.au/,,5.175893306913336,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5381,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1287,151696,PRISM+,Q65U,,Australia,China,163.897,11477.9975,LCD (LED),-,-,-,110.448,N/A,N/A,465.0,Approved,2027-12-13,,Single product class,Available,5.0,,,5.0086802835918505,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV5382,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1288,151711,SAMSUNG ELECTRONICS,QA65QN85CAW,QA65QN85CA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,137.0,N/A,N/A,503.0,Approved,2027-12-21,,Single product class,Available,4.5,,http://www.samsung.com.au,4.656652344403179,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV5398,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1289,151711,SAMSUNG ELECTRONICS,QA65QN85CAS,QA65QN85CA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,137.0,N/A,N/A,503.0,Approved,2027-12-21,,Single product class,Available,4.5,,http://www.samsung.com.au,4.656652344403179,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV5398,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1290,151711,SAMSUNG ELECTRONICS,QA65QN85CA*,QA65QN85CA*,"Australia,Fiji,New Zealand",Vietnam,163.897,11477.9975,LCD (LED),0.5,0.0,0.0,137.0,N/A,N/A,503.0,Approved,2027-12-21,,Single product class,Available,4.5,,http://www.samsung.com.au,4.656652344403179,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV5398,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1291,151648,SAMSUNG ELECTRONICS,QA75QN85CAW,QA75QN85CA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,153.0,N/A,N/A,562.0,Approved,2027-12-22,,Single product class,Available,5.0,,http://www.samsung.com.au,5.388085540605535,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV5402,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1292,151648,SAMSUNG ELECTRONICS,QA75QN85CAS,QA75QN85CA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,153.0,N/A,N/A,562.0,Approved,2027-12-22,,Single product class,Available,5.0,,http://www.samsung.com.au,5.388085540605535,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV5402,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1293,151648,SAMSUNG ELECTRONICS,QA75QN85CA*,QA75QN85CA*,"Australia,Fiji,New Zealand",Vietnam,189.338,15318.8066,LCD (LED),0.5,0.0,0.0,153.0,N/A,N/A,562.0,Approved,2027-12-22,,Single product class,Available,5.0,,http://www.samsung.com.au,5.388085540605535,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV5402,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1294,151712,SAMSUNG ELECTRONICS,UA43CU8000W,UA43CU8*00*,"Australia,Fiji,New Zealand",Vietnam,107.987,4982.7128,LCD (LED),0.5,0.0,0.0,70.0,N/A,N/A,259.0,Approved,2027-12-22,,Single product class,Available,4.0,,http://www.samsung.com.au,4.2156364107821895,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5403,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1295,151712,SAMSUNG ELECTRONICS,UA43CU8000S,UA43CU8*00*,"Australia,Fiji,New Zealand",Vietnam,107.987,4982.7128,LCD (LED),0.5,0.0,0.0,70.0,N/A,N/A,259.0,Approved,2027-12-22,,Single product class,Available,4.0,,http://www.samsung.com.au,4.2156364107821895,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5403,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1296,151712,SAMSUNG ELECTRONICS,UA43CU8500S,UA43CU8*00*,"Australia,Fiji,New Zealand",Vietnam,107.987,4982.7128,LCD (LED),0.5,0.0,0.0,70.0,N/A,N/A,259.0,Approved,2027-12-22,,Single product class,Available,4.0,,http://www.samsung.com.au,4.2156364107821895,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5403,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1297,151712,SAMSUNG ELECTRONICS,UA43CU8*00*,UA43CU8*00*,"Australia,Fiji,New Zealand",Vietnam,107.987,4982.7128,LCD (LED),0.5,0.0,0.0,70.0,N/A,N/A,259.0,Approved,2027-12-22,,Single product class,Available,4.0,,http://www.samsung.com.au,4.2156364107821895,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5403,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1298,151713,SAMSUNG ELECTRONICS,UA50CU8000W,UA50CU8*00*,"Australia,Fiji,New Zealand",Vietnam,125.736,6755.127600000001,LCD (LED),0.5,0.0,0.0,89.0,N/A,N/A,328.0,Approved,2027-12-21,,Single product class,Available,4.0,,http://www.samsung.com.au,4.373715618999169,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5399,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1299,151713,SAMSUNG ELECTRONICS,UA50CU8000S,UA50CU8*00*,"Australia,Fiji,New Zealand",Vietnam,125.736,6755.127600000001,LCD (LED),0.5,0.0,0.0,89.0,N/A,N/A,328.0,Approved,2027-12-21,,Single product class,Available,4.0,,http://www.samsung.com.au,4.373715618999169,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5399,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1300,151713,SAMSUNG ELECTRONICS,UA50CU8500S,UA50CU8*00*,"Australia,Fiji,New Zealand",Vietnam,125.736,6755.127600000001,LCD (LED),0.5,0.0,0.0,89.0,N/A,N/A,328.0,Approved,2027-12-21,,Single product class,Available,4.0,,http://www.samsung.com.au,4.373715618999169,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5399,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1301,151713,SAMSUNG ELECTRONICS,UA50CU8*00*,UA50CU8*00*,"Australia,Fiji,New Zealand",Vietnam,125.736,6755.127600000001,LCD (LED),0.5,0.0,0.0,89.0,N/A,N/A,328.0,Approved,2027-12-21,,Single product class,Available,4.0,,http://www.samsung.com.au,4.373715618999169,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV5399,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1302,151714,SAMSUNG ELECTRONICS,UA55CU8000W,UA55CU8*00*,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,98.0,N/A,N/A,361.0,Approved,2027-12-22,,Single product class,Available,4.5,,http://www.samsung.com.au,4.753095273755667,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV5404,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1303,151714,SAMSUNG ELECTRONICS,UA55CU8000S,UA55CU8*00*,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,98.0,N/A,N/A,361.0,Approved,2027-12-22,,Single product class,Available,4.5,,http://www.samsung.com.au,4.753095273755667,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV5404,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
1304,151714,SAMSUNG ELECTRONICS,UA55CU8500S,UA55CU8*00*,"Australia,Fiji,New Zealand",Vietnam,138.783,8230.118400000001,LCD (LED),0.5,0.0,0.0,98.0,N/A,N/A,361.0,Approved,2027-12-22,,Single product class,Available,4.5,,http://www.samsung.com.au,4.753095273755667,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,,ATV5404,Greenhouse and Energy Minimum Standards (Televisions) Determination 2013
